age,annual_income,monthly_spend,tenure_months,num_products,satisfaction_score,is_active_member,has_credit_card,gender,city_segment,customer_churn
31,82579.08055401786,556.2574255281294,34,4,1,1,1,Male,Urban,1
30,35052.53659810926,429.4979534732636,15,1,1,1,1,Female,Suburban,1
61,38794.06500469122,114.44307361836138,53,2,2,1,1,Female,Urban,1
61,24245.429845305647,287.468586487252,34,3,1,0,0,Female,Rural,0
62,65653.90450506541,355.92881335141414,8,3,4,1,0,Male,Suburban,1
51,42633.883655869126,344.86275636930293,24,3,4,1,1,Male,Urban,1
46,57308.997799641664,395.5026374120024,64,3,3,1,1,Female,Rural,1
51,78227.56379783415,191.6131474954935,13,2,2,1,0,Female,Urban,1
39,52169.14558434307,329.09203225710394,32,1,3,1,1,Male,Suburban,1
52,69625.64045486729,378.84519616865805,39,2,1,1,1,Female,Urban,1
59,59013.24184496556,435.5939334625123,11,2,3,0,0,Female,Urban,1
57,78442.28630192873,207.1994566742091,16,3,1,1,1,Female,Urban,1
49,74502.56134696018,271.6780385859943,68,4,1,1,1,Female,Urban,1
21,51161.3260765078,40.0,44,3,1,0,1,Female,Rural,1
55,61626.964931990944,232.9953245391116,19,3,1,1,1,Male,Rural,1
37,85874.86795440988,246.58191498405398,17,1,3,0,0,Female,Rural,1
56,72867.53740508194,177.25816885655797,34,3,3,0,1,Female,Rural,1
46,37060.758844977376,343.1857010325712,53,2,4,1,1,Male,Suburban,1
63,78112.36122342765,312.16763951366244,54,1,3,0,1,Male,Suburban,1
35,43307.787551275236,40.0,18,1,1,0,1,Male,Urban,0
66,93250.26139922012,350.1711157022459,53,4,1,0,1,Male,Rural,1
61,85481.9767968205,190.03462168953615,65,4,4,1,1,Female,Suburban,1
35,70797.70951836802,387.99645428667213,20,3,5,1,1,Male,Suburban,1
43,68144.65686872386,140.54082531798684,7,4,2,1,1,Female,Urban,1
45,60819.3548794516,324.2009153943316,69,1,2,0,1,Female,Suburban,1
57,78570.47902800055,280.3571339558892,40,2,2,0,1,Female,Rural,1
53,57584.43661075877,362.43426389304625,57,4,2,1,1,Female,Suburban,1
62,69711.39741279787,337.4576188711886,27,1,2,1,1,Female,Suburban,1
37,82438.68733038902,284.2770154969964,25,3,3,1,1,Female,Rural,1
44,53763.86912948821,104.92187603380575,20,1,4,1,1,Male,Urban,0
40,52676.14520018611,113.19088511545559,20,2,4,0,1,Female,Rural,1
65,41112.690385510825,238.25582852708934,37,2,5,1,1,Male,Rural,0
33,43710.545077476556,318.8408162498578,12,2,2,0,1,Male,Suburban,1
48,28432.09377116995,234.84528739212362,61,4,3,0,0,Female,Rural,1
24,79596.5757803106,407.52967028112516,39,4,2,0,1,Male,Urban,1
62,101178.29084165541,280.9090713103643,66,3,1,0,1,Male,Urban,1
37,93506.5788694061,184.89821853086855,39,3,2,1,1,Female,Urban,1
35,32478.310227469672,281.0665189816927,26,1,2,0,1,Female,Suburban,1
48,79497.093431124,351.62037708431734,39,1,3,0,1,Female,Rural,1
43,93442.12699847113,365.48386063544183,16,1,1,1,1,Female,Suburban,1
62,55863.80038522672,582.9730784790381,60,4,4,1,1,Female,Rural,1
45,67028.94861300099,226.3526923995213,53,1,5,1,0,Female,Urban,1
44,24842.13898390659,309.71298737734395,15,2,5,1,1,Female,Rural,0
23,70334.72335953283,379.6573525547197,44,4,1,1,0,Male,Urban,1
19,43728.80541130565,316.72078571188587,41,3,1,1,0,Female,Suburban,1
38,68992.70035823029,249.91345956158855,19,3,5,0,1,Female,Rural,1
69,33775.94155622239,103.1039953118059,14,1,5,1,0,Male,Rural,0
65,75857.16448955191,248.48316173257783,56,3,3,1,0,Male,Rural,1
50,85490.25350853379,169.68166221950787,23,3,2,1,1,Female,Suburban,1
50,49336.40276569665,78.27506464267103,40,2,3,1,1,Female,Suburban,0
38,42261.548371791316,208.6049621661179,22,3,3,0,1,Female,Suburban,1
27,21879.539149000375,173.40715909269636,49,4,5,1,1,Male,Suburban,0
18,59671.72931849646,401.7301163410127,9,2,3,1,1,Female,Rural,1
35,53368.1213143679,404.1528572380011,29,2,1,1,1,Female,Suburban,1
34,33979.6117530389,193.45689945867753,42,2,4,1,1,Female,Suburban,0
27,74060.37512624344,283.567991721163,34,4,4,0,0,Male,Suburban,1
31,56000.592362707015,59.84602730424507,46,1,2,0,1,Female,Urban,1
19,43485.280827095354,250.79240697442282,17,4,1,1,1,Male,Urban,1
49,53908.55188719106,375.85746609832836,35,4,1,0,1,Male,Suburban,1
66,86426.0907785923,435.4913045459744,55,2,5,1,0,Female,Suburban,1
53,77058.73887510445,220.17340856321607,28,3,3,0,1,Male,Suburban,1
41,62399.478770030204,467.25968047385277,16,4,3,0,1,Male,Rural,1
39,77382.10036929706,107.80313098811396,61,4,5,1,1,Male,Rural,1
33,41781.76087226522,145.33210811986905,57,2,1,0,1,Male,Rural,0
25,65647.40201454061,419.3526611893027,50,1,2,0,0,Male,Suburban,1
49,67946.4466097294,553.9569719988547,58,3,5,1,1,Female,Rural,1
47,55603.26983002546,389.0804783457173,57,1,3,0,1,Female,Rural,1
18,73709.16671914836,314.35206588523823,55,1,1,0,1,Female,Urban,1
39,49391.330907110976,40.0,39,4,4,1,0,Male,Suburban,1
32,75196.41415552236,40.0,7,2,1,0,0,Male,Suburban,1
26,76037.17543062584,338.11733516542165,45,3,4,0,1,Female,Rural,1
54,15000.0,269.87122626003554,24,1,4,1,0,Female,Suburban,0
45,88806.11407020235,165.1830744987035,57,1,5,1,1,Male,Urban,1
50,15000.0,329.1745613162071,36,1,3,0,0,Female,Urban,0
55,52679.01948887749,336.1183914510933,65,2,2,0,0,Male,Urban,1
69,85506.96068515509,452.21822159563817,45,1,5,1,1,Female,Urban,1
59,58654.265494951185,339.1243196217781,42,2,3,1,1,Male,Urban,1
50,35676.28035060916,491.97521156681387,66,2,4,1,1,Male,Rural,1
63,43125.258765666586,321.1191641368339,37,3,1,0,1,Male,Suburban,1
42,85538.1149264124,303.85310072697297,30,3,4,0,1,Male,Rural,1
69,26569.909389027234,469.00370607460553,30,2,3,1,1,Female,Rural,1
57,87579.82201924035,183.01827679419918,63,2,2,0,1,Female,Suburban,1
51,63897.95801915421,714.0226434572626,55,1,4,0,1,Female,Suburban,1
64,41152.09339115133,372.536046943343,16,2,1,1,1,Male,Urban,1
44,53337.698553946175,373.31609539727424,38,4,4,1,1,Female,Rural,1
55,44655.51317796718,393.51343635616365,30,4,5,0,1,Male,Suburban,1
32,82324.50401717058,582.7991065464299,48,2,3,1,1,Male,Rural,1
68,79648.55619525677,430.95103763416495,9,4,1,1,0,Female,Urban,1
50,30616.777322479065,95.29216293945069,53,3,3,0,0,Female,Urban,0
58,56928.15762961332,516.4858538674506,55,1,3,0,1,Male,Urban,1
41,47736.28675311446,272.27447887769756,20,4,3,1,1,Male,Rural,1
63,90870.19936918741,335.0017101975053,15,2,2,0,1,Female,Suburban,1
21,37998.01763747158,140.9044438954627,47,3,4,0,0,Female,Urban,0
23,97084.58209370027,393.66828253734536,22,3,2,1,1,Male,Urban,1
44,64334.10520966125,228.8075993905427,68,2,3,1,0,Female,Suburban,1
56,41761.31187239825,334.02374931908633,57,3,3,0,1,Female,Rural,1
60,51454.516319814444,280.22613924949036,69,3,4,0,1,Male,Rural,1
40,48967.62318463099,589.5017922430193,41,2,4,1,1,Female,Suburban,1
51,39507.63195968988,597.5164420203826,67,2,5,0,0,Female,Rural,1
46,66896.53719460752,326.5118438300638,6,3,4,0,0,Female,Urban,1
67,40441.688986163135,328.9568795916397,25,1,4,0,1,Male,Rural,1
52,21392.675825236227,267.7179847110679,6,1,5,0,1,Female,Urban,0
39,57406.47058303654,474.8408808103901,50,4,2,1,1,Female,Suburban,1
68,28942.87607164235,273.9512181533272,39,2,2,1,0,Female,Rural,0
23,49956.782638649594,261.0127815496021,24,3,3,1,1,Female,Rural,1
69,46817.94222793289,457.00300091309504,26,3,3,0,0,Male,Urban,1
26,47575.67855948371,244.63812665566908,48,4,4,0,1,Male,Suburban,1
32,105019.26203180308,314.7142951772057,17,3,1,0,1,Female,Urban,1
60,66128.23134339141,98.616490588461,39,3,1,1,1,Female,Urban,1
56,69907.42017990665,418.5866483172434,46,4,4,0,1,Female,Suburban,1
68,29472.034073154107,591.7213714854616,21,4,5,1,0,Female,Suburban,1
56,51920.73732726156,420.9715521919709,21,1,2,1,0,Female,Urban,1
51,69306.05259883024,524.6518834566227,29,3,2,1,0,Male,Rural,1
36,44509.421741739876,201.54570093517367,45,1,3,0,1,Male,Suburban,1
18,83161.2568703597,353.0853994839481,22,4,3,1,0,Female,Suburban,1
24,40946.0682819794,187.95761058828546,31,1,1,0,1,Male,Suburban,1
33,59272.67728269649,288.112823618612,41,1,3,0,1,Male,Suburban,1
20,53278.96720048883,428.1096068293507,18,1,5,0,1,Female,Urban,1
44,68286.41318763832,334.2548858344618,43,3,4,1,1,Male,Suburban,1
58,52190.198562891484,122.23025683582898,15,1,5,0,1,Female,Rural,1
68,59582.12745858125,135.89592522471452,15,1,4,0,1,Male,Suburban,1
43,60277.39816444029,126.63704959129169,21,3,5,1,1,Male,Suburban,1
63,50312.24485217398,388.8033625915426,24,4,2,0,1,Male,Rural,1
69,74701.87736994226,608.9452349919336,7,3,1,0,1,Male,Suburban,1
62,69767.7674967485,510.7441541600298,69,2,1,1,1,Female,Urban,1
42,63227.721094936656,54.562072119550976,26,3,5,1,0,Female,Urban,1
34,56390.83333076084,518.9506313297697,59,3,4,1,1,Male,Rural,1
68,80930.88061039994,451.0960583820506,65,2,2,1,1,Male,Suburban,1
30,60283.31512371637,103.65800762597391,58,3,5,0,0,Female,Suburban,1
39,58866.05424348125,277.55177366053033,60,1,2,1,0,Female,Urban,1
21,67093.80059776251,473.37313760941333,12,1,3,1,0,Female,Urban,1
59,98931.73365941702,397.0606915308699,30,3,2,1,0,Male,Suburban,1
51,38192.87583957592,136.726692665682,55,2,1,1,0,Female,Rural,1
22,80397.1378611071,405.5039018114672,44,1,2,1,1,Male,Urban,1
29,27136.576775237896,40.0,6,1,2,0,0,Female,Suburban,0
46,69345.46316457247,288.8048953939904,43,4,3,1,0,Male,Rural,1
46,96501.65655217462,479.31394771600685,59,2,1,1,1,Male,Urban,1
59,74773.37048934614,322.57519017998476,60,1,2,0,0,Female,Urban,1
31,68412.50157079585,250.14874300532756,31,3,3,0,0,Female,Urban,1
66,53791.01062393849,444.5084755281289,21,3,2,1,0,Female,Rural,1
41,65620.94400977109,456.46525411212144,26,2,4,1,0,Male,Suburban,1
60,59958.743691932876,503.40555700137304,25,4,4,1,1,Male,Rural,1
30,49280.46784137289,442.4079399824942,28,2,5,1,1,Male,Rural,1
19,59202.4876905026,471.39247115120054,25,3,5,1,1,Male,Suburban,1
20,68967.6232125288,422.60719804125483,36,3,2,0,0,Male,Urban,1
37,49655.658629387195,357.17401087630606,8,3,4,0,0,Male,Urban,1
67,48874.36358630632,332.531259966934,24,1,4,1,0,Male,Suburban,1
20,37795.13124815651,286.7836393263637,26,3,3,0,0,Male,Suburban,1
37,72814.50052177793,150.2684389716384,16,3,4,1,0,Male,Urban,1
23,75906.46523934121,186.25638876522677,63,1,1,1,1,Female,Rural,1
66,69633.20888473035,280.5179725290707,50,1,2,1,0,Female,Urban,1
53,84303.40985457331,353.8033023443401,66,3,5,1,1,Male,Suburban,1
57,66757.35274161455,521.7137637205968,43,1,5,0,1,Female,Rural,1
55,72840.21874731513,314.14838809742827,13,4,1,1,1,Female,Suburban,1
52,71076.74851275126,460.48668072287296,65,1,3,0,1,Male,Rural,1
58,63169.19961163584,471.10419190049686,36,4,2,1,1,Male,Urban,1
18,54383.56343740705,287.59744832356927,51,3,1,0,1,Female,Rural,1
63,109283.05231583823,403.25662959182574,31,2,1,0,1,Male,Rural,1
56,55960.98040292983,285.9060741585194,38,2,3,1,0,Male,Rural,1
56,51682.445777591274,505.09902517098675,38,2,4,1,1,Male,Urban,1
38,73680.19646900214,409.0180673572305,24,3,3,0,1,Male,Urban,1
59,70037.0883059001,153.33227434363025,42,4,2,1,1,Male,Urban,1
37,36904.169047793446,342.61345130153853,54,1,4,1,1,Male,Rural,0
20,87453.56509127477,550.7357026553432,7,3,4,0,1,Male,Urban,1
65,63116.10849298333,294.62765516346184,14,4,5,1,1,Male,Suburban,1
30,42781.37809568559,382.68010421330956,61,2,2,1,0,Male,Suburban,1
23,88775.68228707748,396.4230372834803,43,3,2,1,1,Female,Rural,1
50,77513.51143192308,174.87279411695593,70,1,3,1,0,Male,Rural,1
30,39709.16016104171,391.49911288989193,45,4,3,1,1,Male,Urban,1
62,100543.65680515449,124.8630787151524,49,1,3,1,0,Female,Rural,1
41,78175.94736732385,232.41262510380454,65,2,5,1,0,Male,Urban,1
18,64796.07768749908,470.60121544918684,49,2,1,1,1,Male,Urban,1
67,96804.3761124356,369.94588064317014,27,2,3,1,1,Female,Urban,1
44,68185.95567659281,277.37310691548623,40,1,3,0,1,Male,Suburban,1
31,64438.33849791936,382.5045429743262,21,3,2,0,1,Male,Suburban,1
53,51793.99767956022,311.5870853142816,28,1,4,1,1,Male,Rural,1
45,76637.00878614157,321.76099032925663,50,4,5,1,1,Male,Rural,1
19,74532.0593464796,411.9545937408193,15,1,3,0,0,Female,Suburban,1
57,65293.60279779423,218.16851630772152,50,2,1,1,0,Female,Suburban,1
38,49200.27292264794,325.6470967776567,44,4,1,1,1,Female,Urban,1
54,67598.59708332148,276.2824527550686,26,1,3,0,1,Female,Rural,1
64,63604.024284757244,98.01552755596421,8,1,4,1,1,Female,Suburban,0
49,38330.51362531598,191.13619412509803,52,3,2,0,1,Male,Rural,0
52,35563.75297351628,539.5489025889365,60,1,2,0,0,Female,Suburban,1
31,76303.06757619539,373.86126404193277,54,4,5,0,1,Female,Rural,1
30,15000.0,134.69763780380552,33,2,1,1,1,Female,Rural,0
39,69108.2105392252,104.3503873812225,49,4,1,1,1,Female,Rural,1
62,55438.338844923506,304.29705398451824,33,1,1,1,1,Male,Suburban,1
45,91164.9321375982,538.5661146447076,29,1,5,0,1,Male,Urban,1
36,55130.635816922484,293.85386112739064,27,4,3,0,1,Female,Urban,1
58,78189.68428503792,502.9799374765622,19,4,1,0,1,Male,Suburban,1
62,57061.723175244166,369.27030791461203,69,4,2,1,1,Female,Rural,1
64,67274.96306972287,385.9750640984251,49,2,5,0,0,Female,Rural,1
33,79736.73061840102,132.99912869736028,17,2,4,1,1,Male,Urban,1
54,55748.8856735084,451.25320904496607,63,3,2,0,0,Female,Suburban,1
48,84931.09768996808,273.109514781695,15,2,2,1,1,Male,Rural,1
41,45126.04245787034,440.83294350552717,45,1,1,1,1,Male,Urban,1
38,70891.85685116758,206.0162025219442,16,2,4,1,0,Male,Suburban,1
23,83452.79445575706,344.78690865138776,29,3,1,0,1,Female,Rural,1
32,78200.7498358067,369.2804135512684,49,1,2,1,1,Male,Urban,1
46,103328.8975347082,298.4353356793787,71,2,2,1,1,Female,Urban,1
64,49731.21365378679,376.63632703206196,71,2,4,1,0,Female,Suburban,1
63,37417.01497302824,282.70440947304877,65,1,4,1,0,Male,Rural,0
27,45113.29783009761,229.13163457422087,21,1,4,0,1,Male,Urban,1
53,78208.85133096874,544.767673591155,12,2,2,1,1,Male,Rural,1
22,74958.45868538757,466.85340129060194,65,1,2,1,1,Female,Urban,1
53,67045.13319294831,213.47893569325527,66,2,2,0,1,Female,Suburban,1
35,42540.8590178574,399.5822027832458,24,3,1,1,1,Female,Suburban,1
41,80337.34586658122,216.02496034183858,7,4,4,1,1,Male,Urban,1
55,40505.904446989196,154.1441498872746,48,1,3,1,0,Male,Rural,0
40,88178.991647538,464.7333217958567,11,2,3,1,1,Male,Rural,1
59,122148.7684627973,81.4260524093632,8,1,5,1,0,Male,Rural,1
45,72329.02293143101,449.7598279007158,67,2,1,1,1,Male,Urban,1
69,76662.16271315486,284.6188762397718,38,2,5,1,0,Female,Suburban,1
51,55142.80462208881,290.383475568726,13,4,4,0,1,Female,Rural,1
33,28795.733578263673,377.36517074726055,49,2,2,0,1,Female,Urban,1
58,52945.612739395554,401.3678336791953,30,4,4,0,1,Male,Suburban,1
39,43142.09517802502,204.31195524395287,41,1,4,1,1,Male,Suburban,1
45,36059.90847169969,420.48158522500887,65,1,2,1,1,Male,Suburban,1
25,99447.19883991298,335.8718753235313,21,1,2,0,1,Male,Suburban,1
24,70457.25036051546,144.15232899847467,48,2,5,0,1,Male,Rural,1
47,72593.75161227968,296.2175722988365,60,1,1,1,1,Female,Urban,1
27,58819.55269607501,513.3790621782496,33,1,1,1,0,Female,Rural,1
69,61542.57835113128,554.7232717543975,70,1,4,1,0,Female,Rural,1
62,84291.01364478667,420.4287840652148,35,4,5,1,1,Female,Urban,1
54,64353.25762609569,153.35191165642817,36,4,3,1,0,Male,Rural,1
56,75613.87876049466,388.6849663438244,64,1,1,1,1,Male,Urban,1
48,61079.914043099685,439.12052654028696,47,4,3,0,1,Male,Urban,1
21,58156.942185359054,421.5991176646211,63,1,2,0,0,Female,Suburban,1
38,36861.71668796276,429.8936004163086,58,2,5,0,1,Female,Rural,1
43,25445.018752657437,370.8568310946543,53,2,4,1,1,Male,Rural,0
65,59768.761978671966,309.8622725637239,21,2,2,0,1,Male,Suburban,1
29,66129.93383986465,234.82855057343744,32,4,4,0,1,Male,Rural,1
43,39277.39926582418,54.28902740979049,63,3,4,1,1,Male,Urban,0
35,64310.50269930734,367.54984733986913,46,3,4,0,1,Female,Rural,1
24,66075.05125981005,346.0473981113064,24,3,2,0,1,Female,Suburban,1
23,21879.839878812418,398.0606179954743,27,3,3,0,1,Female,Urban,0
36,46697.50681040998,132.74388293899483,57,1,1,1,1,Male,Urban,1
22,73145.27787470937,410.30233650410844,17,2,3,0,1,Male,Urban,1
21,72741.17458791488,607.6363132469088,13,1,2,1,0,Male,Urban,1
36,41926.501672004786,330.98301830890756,56,3,3,1,0,Male,Urban,1
28,68168.9610099947,311.3668553110843,25,2,5,1,1,Female,Rural,1
46,85448.14450720945,363.2603298519981,56,3,5,1,0,Male,Urban,1
18,80541.45917981796,604.5271834594473,41,3,3,1,1,Female,Suburban,1
33,63094.28425972131,176.68931336201527,71,2,4,1,1,Male,Rural,1
41,55640.473733514154,348.4489706751467,40,1,1,0,1,Female,Urban,1
68,52413.11031330991,208.04796087832983,63,4,3,1,1,Male,Rural,1
50,74356.39565819314,243.41933908170068,62,2,4,0,0,Male,Suburban,1
63,68902.07946285776,313.0573568965285,19,1,4,1,0,Male,Urban,1
35,77588.080122044,508.6252538258982,71,2,5,0,1,Female,Rural,1
41,67637.47626242304,572.1386840964232,55,4,3,0,1,Female,Suburban,1
39,81375.27900694884,382.7399002477389,13,2,5,0,1,Female,Suburban,1
64,66891.850659154,267.2767387767121,6,4,5,0,1,Female,Rural,1
67,80693.77432263373,668.9834413293926,23,2,3,0,1,Female,Rural,1
68,82416.45540733277,260.14237261386717,7,4,1,1,0,Male,Rural,1
57,48909.46739550373,240.04097198963677,29,3,2,1,0,Female,Rural,1
44,28837.11906258508,71.50797375897824,71,1,4,1,0,Male,Urban,0
46,95869.85712029107,515.4528196942641,37,3,3,1,1,Female,Suburban,1
68,70133.17461424523,455.5543829319812,7,2,5,1,1,Female,Urban,1
32,30710.28209007757,658.4927750563024,38,1,5,1,1,Female,Rural,1
36,50723.61005562578,125.4667306894624,20,3,1,0,0,Male,Rural,1
64,80437.48584739657,524.1439130470753,62,1,5,0,1,Female,Suburban,1
38,59406.46337734214,329.81897257125786,11,3,2,0,1,Female,Suburban,1
30,54758.77161361746,432.8540303520191,56,4,5,0,1,Male,Rural,1
47,93017.63720625933,89.31120024537407,35,1,3,1,0,Male,Urban,1
34,44054.25707232379,525.5314551731416,7,2,3,1,0,Female,Suburban,1
64,49036.93284490332,430.11234518645625,50,3,1,0,1,Female,Rural,1
65,69227.72950096535,314.55259512992956,36,1,1,0,1,Female,Urban,1
33,72809.09864107764,410.315776272557,56,2,3,1,0,Male,Rural,1
45,74926.86068681463,212.83065785408513,46,2,3,1,1,Male,Urban,1
69,83224.76089137894,238.87838801856208,57,1,3,1,1,Female,Rural,1
56,68971.57241363033,255.11775409244453,36,4,1,1,1,Male,Suburban,1
29,74787.67877876818,60.61809936336107,6,2,3,1,1,Female,Rural,1
48,59815.81481369834,440.6461891884714,14,4,1,1,1,Female,Rural,1
50,66253.96606473428,486.82310598555927,36,3,1,0,0,Female,Suburban,1
51,67150.68360107268,221.8118190330622,32,4,3,0,1,Male,Rural,1
19,69301.96271638072,368.7484222322746,58,4,4,1,1,Female,Suburban,1
33,80450.79615165522,282.82433355190693,33,3,4,0,1,Female,Suburban,1
62,76102.91363889663,365.95835469134425,62,2,5,0,1,Male,Rural,1
30,65884.34005800367,232.1391862304559,18,2,5,1,1,Female,Urban,1
33,48817.4803011792,196.32047814773097,31,4,2,0,1,Female,Suburban,1
34,66353.42516125418,467.29048404332394,55,2,4,1,1,Male,Urban,1
27,64439.64430208512,311.058118082571,14,3,1,0,1,Female,Suburban,1
26,68863.63159626396,603.0952531194866,27,1,5,1,1,Male,Rural,1
36,109130.50614280804,326.4833950711796,55,4,2,0,1,Female,Urban,1
63,54524.544429175294,190.3490743509311,44,3,4,0,1,Female,Suburban,1
18,73445.78038250719,491.7717227010314,57,2,5,1,1,Male,Suburban,1
32,86369.24134488596,408.31202298044275,40,3,4,1,1,Male,Rural,1
21,66960.03828198765,421.7622009174993,62,2,5,1,1,Male,Urban,1
47,111756.9023834433,486.6840950415086,63,1,1,0,0,Female,Urban,1
31,57439.21416537047,228.60851886158878,70,4,1,0,1,Female,Urban,1
59,71481.78444640094,302.1845367420597,14,4,4,1,0,Male,Suburban,1
48,49023.88510214036,295.99702359170897,45,4,3,0,1,Female,Suburban,1
58,57969.505297134136,139.29548483181344,13,2,1,1,0,Male,Rural,1
51,69978.67820793316,283.0973789778459,21,2,4,1,1,Male,Suburban,1
40,81926.08124615459,507.0931241027554,25,1,1,1,1,Female,Urban,1
62,71381.89668047149,353.2273345311386,48,3,5,1,1,Female,Rural,1
42,90182.29698669472,131.5514141017017,34,2,1,1,1,Male,Urban,1
67,63100.693788146564,102.18248236690911,63,4,3,1,0,Female,Suburban,1
69,58356.62940321989,553.068648224758,25,4,5,1,1,Female,Suburban,1
48,119079.70214558774,307.3553385642818,46,1,3,0,1,Male,Urban,1
53,72884.75298884061,229.36257120177356,56,4,4,1,1,Female,Suburban,1
31,50610.369080429045,281.64115291441954,70,1,4,0,1,Male,Suburban,1
60,51114.724755038624,113.1769143955735,22,2,5,0,1,Male,Rural,1
52,46146.40170937319,519.2333209316267,54,2,3,0,0,Female,Urban,1
64,83731.38711713576,264.97258873795585,11,4,5,1,1,Male,Rural,1
31,57712.45414213516,511.4362138833791,41,3,3,0,0,Female,Suburban,1
58,67547.24951312972,327.2312400226241,33,4,5,1,1,Female,Rural,1
42,63729.82651123463,520.1344764395816,69,3,4,1,0,Male,Urban,1
27,79629.8481588187,355.93722986603194,57,4,1,1,1,Female,Urban,1
26,48065.118142319596,439.4525728016706,67,4,4,1,1,Male,Rural,1
47,43488.55427713969,420.67302645236714,62,4,5,0,0,Female,Suburban,1
34,69485.94614363188,407.2607492752759,33,2,1,0,1,Male,Urban,1
23,77019.18569399795,368.7108268055795,54,2,5,0,1,Female,Rural,1
40,71650.64626195282,287.4008997438181,8,4,1,1,1,Male,Urban,1
51,48810.92541805345,588.1608568202005,42,4,5,0,1,Male,Suburban,1
34,78549.69684182787,193.02882208657388,9,4,4,0,0,Male,Rural,1
67,50122.78145808732,320.6030699280424,53,3,1,1,0,Male,Rural,1
58,54569.22710427233,322.08402252906336,69,4,4,1,1,Male,Rural,1
44,46120.92950555995,376.341705468093,50,3,1,0,0,Female,Suburban,1
66,91023.16697304061,259.87382957476984,61,3,3,1,1,Female,Urban,1
40,77668.43082054699,364.0644827825423,21,1,5,1,0,Female,Urban,1
25,77099.86751357747,296.3620380715847,71,3,2,0,1,Male,Rural,1
19,89944.228422849,98.52664755869412,42,3,1,1,1,Female,Suburban,1
66,121252.98496477446,321.33732007595853,50,4,3,1,1,Male,Urban,1
67,30815.47792179689,165.92085337577876,56,4,2,1,1,Male,Rural,1
56,50232.46838245784,77.18599325715385,48,2,1,0,1,Female,Rural,1
23,52676.498316509525,339.1622648965139,26,2,3,0,1,Female,Urban,1
33,47983.60755234615,388.3036678827393,46,4,2,0,1,Male,Rural,1
20,43448.33504792575,393.7377258946407,49,4,1,0,1,Female,Suburban,1
20,59006.938718892685,399.4038989827572,62,1,2,0,1,Female,Suburban,1
30,40667.9256942119,49.437537068314555,37,2,1,0,1,Male,Rural,0
47,71700.84735074826,129.45763009295428,39,4,5,1,1,Male,Urban,1
21,66033.9664285723,596.2930011539139,39,1,5,1,0,Female,Urban,1
69,74620.5732952731,173.39077358921494,13,4,2,0,1,Male,Rural,1
41,75154.56903276505,405.5177443591365,11,1,5,0,0,Female,Suburban,1
31,77060.13706853353,223.82873296678156,7,1,3,1,0,Male,Urban,1
44,57531.82126352235,331.15418349745903,49,4,5,0,1,Male,Rural,0
59,107422.86805267335,231.34441168169684,33,3,1,0,1,Female,Urban,1
34,69688.62232964195,398.6157616467503,63,3,2,1,1,Male,Rural,1
20,27750.304947504104,339.14837642433787,52,4,4,1,0,Male,Urban,0
20,44952.485084675645,257.2394316898073,15,2,2,1,1,Male,Suburban,1
62,30189.940219443684,172.97590324470056,12,3,5,1,0,Female,Suburban,0
23,65346.692583026146,357.4883876489516,30,3,3,1,0,Female,Rural,1
51,62563.89551893333,150.21936813403738,66,3,3,1,1,Female,Suburban,1
37,55631.486042010845,379.8473458969174,9,2,3,1,0,Male,Rural,1
58,105218.52224801028,687.7078872651659,18,3,4,1,1,Female,Urban,1
21,75979.65748153822,509.02380717668166,7,2,1,0,0,Male,Suburban,1
64,79521.96722892669,420.5687041651828,33,3,4,0,0,Male,Rural,1
54,46378.53024115793,308.0149783162393,71,4,4,1,1,Male,Urban,1
41,45017.10217337975,48.57463221950644,51,2,5,1,1,Female,Rural,0
28,65736.1099819391,134.87990457397422,38,3,5,1,1,Male,Rural,1
68,68460.14279304452,499.5909998543799,15,4,4,1,0,Female,Rural,1
33,27873.76865771086,209.43414878253083,29,4,3,1,1,Male,Urban,0
43,61393.85954300932,222.10470625703346,40,4,3,1,0,Male,Rural,1
38,65281.441657470095,296.808933404237,24,3,2,1,1,Female,Rural,1
29,60697.01668457742,171.31352376148234,52,2,5,0,1,Female,Urban,1
39,48732.19175306647,148.25237716277093,70,4,2,1,0,Male,Suburban,1
25,54209.2963615772,312.93362981060096,19,3,3,0,1,Male,Urban,1
18,61462.81612854408,195.18587634591492,22,1,1,1,1,Male,Suburban,1
33,66816.00047220096,216.25739883095474,14,2,2,1,1,Female,Urban,1
23,77095.83165101137,210.63325633941918,53,2,2,0,1,Male,Suburban,1
39,86617.12409901743,393.13042993682564,36,4,3,1,1,Male,Suburban,1
62,59113.045529455005,287.50240333065,24,1,3,0,1,Male,Suburban,1
26,55876.87607769284,294.99992449486047,20,3,4,0,1,Male,Rural,1
18,73753.11347068612,403.57242562324365,10,3,3,0,1,Male,Rural,1
23,77216.89832821708,300.1144548473884,37,1,1,1,1,Female,Urban,1
44,56315.99133482229,281.0444724159958,51,3,3,1,1,Female,Urban,1
32,80807.86953932344,385.86304977982394,21,4,1,1,1,Male,Urban,1
43,84591.70682311946,413.54769809806834,6,3,5,1,0,Female,Rural,1
19,90833.72931317346,299.4097100687954,37,3,4,1,1,Male,Urban,1
35,100566.41813439646,331.28508858687303,50,2,2,0,1,Female,Urban,1
39,47671.677226811225,210.54936783733407,28,1,2,0,1,Male,Urban,1
40,65277.96418665022,199.50437395696645,22,1,1,1,0,Male,Rural,1
